id,time,user,msg
971,17:48:35,thanapatodyssey,2 die
972,17:48:36,tonguip2020,1 win
972,17:48:36,mrforzechy,1 win
972,17:48:37,moszamos098,2 322
973,17:48:37,thanapatodyssey,1 win
974,17:48:39,thanapatodyssey,2 die
974,17:48:39,moszamos098,2 kak
975,17:48:40,thanapatodyssey,1 win
976,17:48:41,nineria_nananai,2 push your hand up
977,17:48:41,moszamos098,2 bobo
977,17:48:42,thanapatodyssey,2 die
978,17:48:43,moszamos098,2 322
978,17:48:43,thanapatodyssey,1 win
980,17:48:44,l3lackmegas,2 ping 2000
980,17:48:45,thanapatodyssey,2 die
981,17:48:46,tonguip2020,1 go
981,17:48:46,thanapatodyssey,1 win
982,17:48:47,moszamos098,2 die
983,17:48:48,nineria_nananai,2 and get to the floor
984,17:48:48,moszamos098,2 shine
984,17:48:49,mrforzechy,1 win dude!
985,17:48:50,tonguip2020,1 go go
987,17:48:51,thanapatodyssey,2 win
988,17:48:52,moszamos098,2 ez
989,17:48:53,tonguip2020,1 won
989,17:48:54,moszamos098,2 lose
991,17:48:55,moszamos098,2 322
991,17:48:56,thanapatodyssey,w die
992,17:48:57,thanapatodyssey,2 die
994,17:48:59,nineria_nananai,1 beep beep i'm a cheep
995,17:49:00,moszamos098,2 bet you lose
996,17:49:01,tonguip2020,2 lose
997,17:49:01,mrforzechy,2 lose
997,17:49:02,thanapatodyssey,2 die2
998,17:49:03,thanapatodyssey,2 die
999,17:49:04,tonguip2020,1 go
999,17:49:04,nineria_nananai,2 lose
1000,17:49:04,thanapatodyssey,1 win
1000,17:49:05,mrforzechy,2 lose now!
1001,17:49:05,seazagamer,1 GUNDAM BARBATOS LUPUS REX
1001,17:49:06,moszamos098,2 rate 1:50
1002,17:49:07,mrforzechy,1 win
1002,17:49:07,nineria_nananai,1 kick
1002,17:49:07,tonguip2020,1 go go
1003,17:49:08,thanapatodyssey,1 win 1
1004,17:49:09,moszamos098,2 kak pai
1004,17:49:09,nineria_nananai,1 win win
1006,17:49:11,thanapatodyssey,1 win
1007,17:49:12,nineria_nananai,2 ez game
1008,17:49:13,moszamos098,2 kak kren
1009,17:49:14,mrforzechy,1 shoot
1009,17:49:14,thanapatodyssey,1 win win
1010,17:49:15,nineria_nananai,2 gg bro
1010,17:49:15,thanapatodyssey,1 win
1011,17:49:16,moszamos098,2 ez game
1014,17:49:19,thanapatodyssey,1 win win
1014,17:49:19,seazagamer,1 OO QAN[T] FULL SABER
1015,17:49:19,l3lackmegas,2 error 404, power not found.
1016,17:49:21,nineria_nananai,1 rank++
1018,17:49:23,nineria_nananai,2 nerf
1019,17:49:24,thanapatodyssey,1 win win win
1023,17:49:28,nineria_nananai,1 beep beep
1029,17:49:34,nineria_nananai,2 i'm a cheep
